1000 44.4851
1500 84.5995
2000 97.0427
2500 112.6240
3000 173.1415
3500 192.8491
4000 208.8905
4500 221.6886
5000 251.2931
5500 305.2513
6000 288.3743
6500 356.5986
7000 333.1588
7500 415.1424
8000 546.2515
8500 483.4340
9000 386.6253
9500 563.6689
10000 484.3115
