1000 987
1500 1471
2000 1999
2500 2482
3000 2951
3500 3438
4000 3989
4500 4487
5000 4992
5500 5311
6000 5959
6500 6387
7000 6916
7500 7484
8000 7788
8500 8446
9000 8921
9500 9413
10000 9980
