1000 999
1500 1498
2000 2000
2500 2497
3000 2998
3500 3496
4000 3996
4500 4496
5000 4989
5500 5500
6000 5993
6500 6499
7000 6999
7500 7493
8000 7992
8500 8496
9000 9000
9500 9499
10000 9988
